fired,id,year,tm,exp,tenure,poc,prior_hc_stops,prior_hc_seasons,prior_win_pct,prior_w_plyf,prior_sb_wins,prior_sb_apps,prior_coy_share,career_sb_wins,career_sb_apps,years_since_last_hc,prehire_win_pct_1,prehire_round_1,prehire_win_pct_2,prehire_round_2,prehire_win_pct_3,prehire_round_3,age_t0,playoff_round_t0,win_pct_t0,w_plyf_t0,coy_share_t0,coy_rank_t0,tenure_idx_t0,age_t1,playoff_round_t1,win_pct_t1,w_plyf_t1,coy_share_t1,coy_rank_t1,tenure_idx_t1,age_t2,playoff_round_t2,win_pct_t2,w_plyf_t2,coy_share_t2,coy_rank_t2,tenure_idx_t2,age_t3,playoff_round_t3,win_pct_t3,w_plyf_t3,coy_share_t3,coy_rank_t3,tenure_idx_t3,age_t4,playoff_round_t4,win_pct_t4,w_plyf_t4,coy_share_t4,coy_rank_t4,tenure_idx_t4
0,GarrJa0,2015,DAL,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.688,2.0,0.563,0.0,49.0,0,0.25,0.0,0.0,,5,48.0,2.0,0.75,1.0,0.06,2.0,4.0,47.0,0.0,0.5,0.0,0.0,,3.0,46.0,0.0,0.5,0.0,0.0,,2.0,45.0,0.0,0.5,0.0,0.0,,1.0
0,GarrJa0,2016,DAL,6,6,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.688,2.0,0.563,0.0,50.0,2,0.8125,0.0,0.5,1.0,6,49.0,0.0,0.25,0.0,0.0,,5.0,48.0,2.0,0.75,1.0,0.06,2.0,4.0,47.0,0.0,0.5,0.0,0.0,,3.0,46.0,0.0,0.5,0.0,0.0,,2.0
0,GarrJa0,2017,DAL,7,7,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.688,2.0,0.563,0.0,51.0,0,0.5625,0.0,0.0,,7,50.0,2.0,0.8125,0.0,0.5,1.0,6.0,49.0,0.0,0.25,0.0,0.0,,5.0,48.0,2.0,0.75,1.0,0.06,2.0,4.0,47.0,0.0,0.5,0.0,0.0,,3.0
0,GarrJa0,2018,DAL,8,8,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.688,2.0,0.563,0.0,52.0,2,0.625,1.0,0.0,,8,51.0,0.0,0.5625,0.0,0.0,,7.0,50.0,2.0,0.8125,0.0,0.5,1.0,6.0,49.0,0.0,0.25,0.0,0.0,,5.0,48.0,2.0,0.75,1.0,0.06,2.0,4.0
1,GarrJa0,2019,DAL,9,9,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.688,2.0,0.563,0.0,53.0,0,0.5,0.0,0.0,,9,52.0,2.0,0.625,1.0,0.0,,8.0,51.0,0.0,0.5625,0.0,0.0,,7.0,50.0,2.0,0.8125,0.0,0.5,1.0,6.0,49.0,0.0,0.25,0.0,0.0,,5.0
0,GaseAd0,2016,MIA,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.5,0.0,0.5,0.0,38.0,1,0.625,0.0,0.12,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GaseAd0,2017,MIA,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.5,0.0,0.5,0.0,39.0,0,0.375,0.0,0.0,,2,38.0,1.0,0.625,0.0,0.12,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
1,GaseAd0,2018,MIA,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.5,0.0,0.5,0.0,40.0,0,0.4375,0.0,0.0,,3,39.0,0.0,0.375,0.0,0.0,,2.0,38.0,1.0,0.625,0.0,0.12,3.0,1.0,,,,,,,,,,,,,,
0,GaseAd0,2019,NYJ,4,1,0,1,3,0.4791666666666667,0.0,0,0,0.12,0,0,0.0,0.25,0.0,0.313,0.0,0.313,0.0,41.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,GaseAd0,2020,NYJ,5,2,0,1,3,0.4791666666666667,0.0,0,0,0.12,0,0,0.0,0.25,0.0,0.313,0.0,0.313,0.0,42.0,0,0.125,0.0,0.0,,2,41.0,0.0,0.4375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GibbJo0,1981,WAS,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.625,0.0,0.5,0.0,41.0,0,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GibbJo0,1982,WAS,2,2,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.625,0.0,0.5,0.0,42.0,5,0.8888888888888888,4.0,0.583,1.0,2,41.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GibbJo0,1983,WAS,3,3,0,0,0,,0.0,0,0,0.0,1,2,,0.375,0.0,0.625,0.0,0.5,0.0,43.0,4,0.875,2.0,0.393,1.0,3,42.0,5.0,0.8888888888888888,4.0,0.583,1.0,2.0,41.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,GibbJo0,1984,WAS,4,4,0,0,0,,0.0,0,0,0.0,1,2,,0.375,0.0,0.625,0.0,0.5,0.0,44.0,2,0.6875,0.0,0.0,,4,43.0,4.0,0.875,2.0,0.393,1.0,3.0,42.0,5.0,0.8888888888888888,4.0,0.583,1.0,2.0,41.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,
0,GibbJo0,1985,WAS,5,5,0,0,0,,0.0,0,0,0.0,1,2,,0.375,0.0,0.625,0.0,0.5,0.0,45.0,0,0.625,0.0,0.029,5.0,5,44.0,2.0,0.6875,0.0,0.0,,4.0,43.0,4.0,0.875,2.0,0.393,1.0,3.0,42.0,5.0,0.8888888888888888,4.0,0.583,1.0,2.0,41.0,0.0,0.5,0.0,0.0,,1.0
0,GibbJo0,1986,WAS,6,6,0,0,0,,0.0,0,0,0.0,1,2,,0.375,0.0,0.625,0.0,0.5,0.0,46.0,3,0.75,2.0,0.012,7.0,6,45.0,0.0,0.625,0.0,0.029,5.0,5.0,44.0,2.0,0.6875,0.0,0.0,,4.0,43.0,4.0,0.875,2.0,0.393,1.0,3.0,42.0,5.0,0.8888888888888888,4.0,0.583,1.0,2.0
0,GibbJo0,1987,WAS,7,7,0,0,0,,0.0,0,0,0.0,2,3,,0.375,0.0,0.625,0.0,0.5,0.0,47.0,5,0.7333333333333333,3.0,0.0,,7,46.0,3.0,0.75,2.0,0.012,7.0,6.0,45.0,0.0,0.625,0.0,0.029,5.0,5.0,44.0,2.0,0.6875,0.0,0.0,,4.0,43.0,4.0,0.875,2.0,0.393,1.0,3.0
0,GibbJo0,1988,WAS,8,8,0,0,0,,0.0,0,0,0.0,2,3,,0.375,0.0,0.625,0.0,0.5,0.0,48.0,0,0.4375,0.0,0.0,,8,47.0,5.0,0.7333333333333333,3.0,0.0,,7.0,46.0,3.0,0.75,2.0,0.012,7.0,6.0,45.0,0.0,0.625,0.0,0.029,5.0,5.0,44.0,2.0,0.6875,0.0,0.0,,4.0
0,GibbJo0,1989,WAS,9,9,0,0,0,,0.0,0,0,0.0,2,3,,0.375,0.0,0.625,0.0,0.5,0.0,49.0,0,0.625,0.0,0.0,,9,48.0,0.0,0.4375,0.0,0.0,,8.0,47.0,5.0,0.7333333333333333,3.0,0.0,,7.0,46.0,3.0,0.75,2.0,0.012,7.0,6.0,45.0,0.0,0.625,0.0,0.029,5.0,5.0
0,GibbJo0,1990,WAS,10,10,0,0,0,,0.0,0,0,0.0,2,3,,0.375,0.0,0.625,0.0,0.5,0.0,50.0,2,0.625,1.0,0.0,,10,49.0,0.0,0.625,0.0,0.0,,9.0,48.0,0.0,0.4375,0.0,0.0,,8.0,47.0,5.0,0.7333333333333333,3.0,0.0,,7.0,46.0,3.0,0.75,2.0,0.012,7.0,6.0
0,GibbJo0,1991,WAS,11,11,0,0,0,,0.0,0,0,0.0,3,4,,0.375,0.0,0.625,0.0,0.5,0.0,51.0,5,0.875,3.0,0.299,2.0,11,50.0,2.0,0.625,1.0,0.0,,10.0,49.0,0.0,0.625,0.0,0.0,,9.0,48.0,0.0,0.4375,0.0,0.0,,8.0,47.0,5.0,0.7333333333333333,3.0,0.0,,7.0
1,GibbJo0,1992,WAS,12,12,0,0,0,,0.0,0,0,0.0,3,4,,0.375,0.0,0.625,0.0,0.5,0.0,52.0,2,0.5625,1.0,0.0,,12,51.0,5.0,0.875,3.0,0.299,2.0,11.0,50.0,2.0,0.625,1.0,0.0,,10.0,49.0,0.0,0.625,0.0,0.0,,9.0,48.0,0.0,0.4375,0.0,0.0,,8.0
0,GibbJo0,2004,WAS,13,1,0,1,12,0.6739130434782609,16.0,3,4,1.3159999999999998,3,4,11.0,0.313,0.0,0.438,0.0,0.5,0.0,64.0,0,0.375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GibbJo0,2005,WAS,14,2,0,1,12,0.6739130434782609,16.0,3,4,1.3159999999999998,3,4,11.0,0.313,0.0,0.438,0.0,0.5,0.0,65.0,2,0.625,1.0,0.0,,2,64.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GibbJo0,2006,WAS,15,3,0,1,12,0.6739130434782609,16.0,3,4,1.3159999999999998,3,4,11.0,0.313,0.0,0.438,0.0,0.5,0.0,66.0,0,0.3125,0.0,0.0,,3,65.0,2.0,0.625,1.0,0.0,,2.0,64.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GibbJo0,2007,WAS,16,4,0,1,12,0.6739130434782609,16.0,3,4,1.3159999999999998,3,4,11.0,0.313,0.0,0.438,0.0,0.5,0.0,67.0,1,0.5625,0.0,0.0,,4,66.0,0.0,0.3125,0.0,0.0,,3.0,65.0,2.0,0.625,1.0,0.0,,2.0,64.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,
0,GibrAb0,1972,CHI,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.429,0.0,,,47.0,0,0.3076923076923077,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GibrAb0,1973,CHI,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.429,0.0,,,48.0,0,0.21428571428571427,0.0,0.0,,2,47.0,0.0,0.3076923076923077,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,GibrAb0,1974,CHI,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.429,0.0,,,49.0,0,0.2857142857142857,0.0,0.0,,3,48.0,0.0,0.21428571428571427,0.0,0.0,,2.0,47.0,0.0,0.3076923076923077,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GilbKe0,1997,SDG,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.563,1.0,0.688,4.0,46.0,0,0.25,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,GillSi0,1974,HOU,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.071,0.0,0.071,0.0,0.308,0.0,63.0,0,0.5,0.0,0.154,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GlanJe0,1986,HOU,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.188,0.0,0.125,0.0,45.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GlanJe0,1987,HOU,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.188,0.0,0.125,0.0,46.0,2,0.6,1.0,0.0,,2,45.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GlanJe0,1988,HOU,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.188,0.0,0.125,0.0,47.0,2,0.625,1.0,0.0,,3,46.0,2.0,0.6,1.0,0.0,,2.0,45.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GlanJe0,1989,HOU,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.188,0.0,0.125,0.0,48.0,1,0.5625,0.0,0.0,,4,47.0,2.0,0.625,1.0,0.0,,3.0,46.0,2.0,0.6,1.0,0.0,,2.0,45.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,
0,GlanJe0,1990,ATL,5,1,0,1,4,0.5238095238095238,2.0,0,0,0.0,0,0,0.0,0.188,0.0,0.313,0.0,0.2,0.0,49.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GlanJe0,1991,ATL,6,2,0,1,4,0.5238095238095238,2.0,0,0,0.0,0,0,0.0,0.188,0.0,0.313,0.0,0.2,0.0,50.0,2,0.625,1.0,0.049,6.0,2,49.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GlanJe0,1992,ATL,7,3,0,1,4,0.5238095238095238,2.0,0,0,0.0,0,0,0.0,0.188,0.0,0.313,0.0,0.2,0.0,51.0,0,0.375,0.0,0.0,,3,50.0,2.0,0.625,1.0,0.049,6.0,2.0,49.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GlanJe0,1993,ATL,8,4,0,1,4,0.5238095238095238,2.0,0,0,0.0,0,0,0.0,0.188,0.0,0.313,0.0,0.2,0.0,52.0,0,0.375,0.0,0.0,,4,51.0,0.0,0.375,0.0,0.0,,3.0,50.0,2.0,0.625,1.0,0.049,6.0,2.0,49.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,
0,GlenAa0,2025,NYJ,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.294,0.0,0.412,0.0,0.412,0.0,53.0,0,0.17647058823529413,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GranBu0,1970,MIN,1,1,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,43.0,2,0.8571428571428571,0.0,0.064,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GranBu0,1971,MIN,2,2,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,44.0,2,0.7857142857142857,0.0,0.027,5.0,2,43.0,2.0,0.8571428571428571,0.0,0.064,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,GranBu0,1972,MIN,3,3,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,45.0,0,0.5,0.0,0.0,,3,44.0,2.0,0.7857142857142857,0.0,0.027,5.0,2.0,43.0,2.0,0.8571428571428571,0.0,0.064,4.0,1.0,,,,,,,,,,,,,,
0,GranBu0,1973,MIN,4,4,0,0,0,,0.0,0,0,0.0,0,1,,,,,,,,46.0,4,0.8571428571428571,2.0,0.0,,4,45.0,0.0,0.5,0.0,0.0,,3.0,44.0,2.0,0.7857142857142857,0.0,0.027,5.0,2.0,43.0,2.0,0.8571428571428571,0.0,0.064,4.0,1.0,,,,,,,
0,GranBu0,1974,MIN,5,5,0,0,0,,0.0,0,0,0.0,0,2,,,,,,,,47.0,4,0.7142857142857143,2.0,0.0,,5,46.0,4.0,0.8571428571428571,2.0,0.0,,4.0,45.0,0.0,0.5,0.0,0.0,,3.0,44.0,2.0,0.7857142857142857,0.0,0.027,5.0,2.0,43.0,2.0,0.8571428571428571,0.0,0.064,4.0,1.0
0,GranBu0,1975,MIN,6,6,0,0,0,,0.0,0,0,0.0,0,2,,,,,,,,48.0,2,0.8571428571428571,0.0,0.026,6.0,6,47.0,4.0,0.7142857142857143,2.0,0.0,,5.0,46.0,4.0,0.8571428571428571,2.0,0.0,,4.0,45.0,0.0,0.5,0.0,0.0,,3.0,44.0,2.0,0.7857142857142857,0.0,0.027,5.0,2.0
0,GranBu0,1976,MIN,7,7,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,49.0,4,0.8461538461538461,2.0,0.0,,7,48.0,2.0,0.8571428571428571,0.0,0.026,6.0,6.0,47.0,4.0,0.7142857142857143,2.0,0.0,,5.0,46.0,4.0,0.8571428571428571,2.0,0.0,,4.0,45.0,0.0,0.5,0.0,0.0,,3.0
0,GranBu0,1977,MIN,8,8,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,50.0,3,0.6428571428571429,1.0,0.0,,8,49.0,4.0,0.8461538461538461,2.0,0.0,,7.0,48.0,2.0,0.8571428571428571,0.0,0.026,6.0,6.0,47.0,4.0,0.7142857142857143,2.0,0.0,,5.0,46.0,4.0,0.8571428571428571,2.0,0.0,,4.0
0,GranBu0,1978,MIN,9,9,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,51.0,2,0.5333333333333333,0.0,0.0,,9,50.0,3.0,0.6428571428571429,1.0,0.0,,8.0,49.0,4.0,0.8461538461538461,2.0,0.0,,7.0,48.0,2.0,0.8571428571428571,0.0,0.026,6.0,6.0,47.0,4.0,0.7142857142857143,2.0,0.0,,5.0
0,GranBu0,1979,MIN,10,10,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,52.0,0,0.4375,0.0,0.0,,10,51.0,2.0,0.5333333333333333,0.0,0.0,,9.0,50.0,3.0,0.6428571428571429,1.0,0.0,,8.0,49.0,4.0,0.8461538461538461,2.0,0.0,,7.0,48.0,2.0,0.8571428571428571,0.0,0.026,6.0,6.0
0,GranBu0,1980,MIN,11,11,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,53.0,2,0.5625,0.0,0.0,,11,52.0,0.0,0.4375,0.0,0.0,,10.0,51.0,2.0,0.5333333333333333,0.0,0.0,,9.0,50.0,3.0,0.6428571428571429,1.0,0.0,,8.0,49.0,4.0,0.8461538461538461,2.0,0.0,,7.0
0,GranBu0,1981,MIN,12,12,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,54.0,0,0.4375,0.0,0.0,,12,53.0,2.0,0.5625,0.0,0.0,,11.0,52.0,0.0,0.4375,0.0,0.0,,10.0,51.0,2.0,0.5333333333333333,0.0,0.0,,9.0,50.0,3.0,0.6428571428571429,1.0,0.0,,8.0
0,GranBu0,1982,MIN,13,13,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,55.0,2,0.5555555555555556,1.0,0.0,,13,54.0,0.0,0.4375,0.0,0.0,,12.0,53.0,2.0,0.5625,0.0,0.0,,11.0,52.0,0.0,0.4375,0.0,0.0,,10.0,51.0,2.0,0.5333333333333333,0.0,0.0,,9.0
0,GranBu0,1983,MIN,14,14,0,0,0,,0.0,0,0,0.0,0,3,,,,,,,,56.0,0,0.5,0.0,0.0,,14,55.0,2.0,0.5555555555555556,1.0,0.0,,13.0,54.0,0.0,0.4375,0.0,0.0,,12.0,53.0,2.0,0.5625,0.0,0.0,,11.0,52.0,0.0,0.4375,0.0,0.0,,10.0
1,GranBu0,1985,MIN,15,1,0,1,14,0.6432160804020101,8.0,0,3,0.11699999999999999,0,3,1.0,0.188,0.0,0.5,0.0,0.556,2.0,58.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GreeDe0,1992,MIN,1,1,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,43.0,1,0.6875,0.0,0.101,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GreeDe0,1993,MIN,2,2,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,44.0,1,0.5625,0.0,0.0,,2,43.0,1.0,0.6875,0.0,0.101,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,GreeDe0,1994,MIN,3,3,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,45.0,1,0.625,0.0,0.0,,3,44.0,1.0,0.5625,0.0,0.0,,2.0,43.0,1.0,0.6875,0.0,0.101,4.0,1.0,,,,,,,,,,,,,,
0,GreeDe0,1995,MIN,4,4,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,46.0,0,0.5,0.0,0.0,,4,45.0,1.0,0.625,0.0,0.0,,3.0,44.0,1.0,0.5625,0.0,0.0,,2.0,43.0,1.0,0.6875,0.0,0.101,4.0,1.0,,,,,,,
0,GreeDe0,1996,MIN,5,5,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,47.0,1,0.5625,0.0,0.0,,5,46.0,0.0,0.5,0.0,0.0,,4.0,45.0,1.0,0.625,0.0,0.0,,3.0,44.0,1.0,0.5625,0.0,0.0,,2.0,43.0,1.0,0.6875,0.0,0.101,4.0,1.0
0,GreeDe0,1997,MIN,6,6,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,48.0,2,0.5625,1.0,0.0,,6,47.0,1.0,0.5625,0.0,0.0,,5.0,46.0,0.0,0.5,0.0,0.0,,4.0,45.0,1.0,0.625,0.0,0.0,,3.0,44.0,1.0,0.5625,0.0,0.0,,2.0
0,GreeDe0,1998,MIN,7,7,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,49.0,3,0.9375,1.0,0.309,2.0,7,48.0,2.0,0.5625,1.0,0.0,,6.0,47.0,1.0,0.5625,0.0,0.0,,5.0,46.0,0.0,0.5,0.0,0.0,,4.0,45.0,1.0,0.625,0.0,0.0,,3.0
0,GreeDe0,1999,MIN,8,8,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,50.0,2,0.625,1.0,0.0,,8,49.0,3.0,0.9375,1.0,0.309,2.0,7.0,48.0,2.0,0.5625,1.0,0.0,,6.0,47.0,1.0,0.5625,0.0,0.0,,5.0,46.0,0.0,0.5,0.0,0.0,,4.0
0,GreeDe0,2000,MIN,9,9,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,51.0,3,0.6875,1.0,0.0,,9,50.0,2.0,0.625,1.0,0.0,,8.0,49.0,3.0,0.9375,1.0,0.309,2.0,7.0,48.0,2.0,0.5625,1.0,0.0,,6.0,47.0,1.0,0.5625,0.0,0.0,,5.0
1,GreeDe0,2001,MIN,10,10,1,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.375,0.0,0.625,2.0,52.0,0,0.3333333333333333,0.0,0.0,,10,51.0,3.0,0.6875,1.0,0.0,,9.0,50.0,2.0,0.625,1.0,0.0,,8.0,49.0,3.0,0.9375,1.0,0.309,2.0,7.0,48.0,2.0,0.5625,1.0,0.0,,6.0
0,GreeDe0,2004,ARI,11,1,1,1,10,0.610062893081761,4.0,0,0,0.41000000000000003,0,0,2.0,0.25,0.0,0.313,0.0,0.438,0.0,55.0,0,0.375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GreeDe0,2005,ARI,12,2,1,1,10,0.610062893081761,4.0,0,0,0.41000000000000003,0,0,2.0,0.25,0.0,0.313,0.0,0.438,0.0,56.0,0,0.3125,0.0,0.0,,2,55.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,GreeDe0,2006,ARI,13,3,1,1,10,0.610062893081761,4.0,0,0,0.41000000000000003,0,0,2.0,0.25,0.0,0.313,0.0,0.438,0.0,57.0,0,0.3125,0.0,0.0,,3,56.0,0.0,0.3125,0.0,0.0,,2.0,55.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,GregFo0,1975,CLE,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.286,0.0,0.571,0.0,0.714,2.0,42.0,0,0.21428571428571427,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GregFo0,1976,CLE,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.286,0.0,0.571,0.0,0.714,2.0,43.0,0,0.6428571428571429,0.0,0.381,1.0,2,42.0,0.0,0.21428571428571427,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,GregFo0,1977,CLE,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.286,0.0,0.571,0.0,0.714,2.0,44.0,0,0.46153846153846156,0.0,0.0,,3,43.0,0.0,0.6428571428571429,0.0,0.381,1.0,2.0,42.0,0.0,0.21428571428571427,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,GregFo0,1980,CIN,4,1,0,1,3,0.43902439024390244,0.0,0,0,0.381,0,0,2.0,0.25,0.0,0.25,0.0,0.571,0.0,47.0,0,0.375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GregFo0,1981,CIN,5,2,0,1,3,0.43902439024390244,0.0,0,0,0.381,0,1,2.0,0.25,0.0,0.25,0.0,0.571,0.0,48.0,4,0.75,2.0,0.185,2.0,2,47.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GregFo0,1982,CIN,6,3,0,1,3,0.43902439024390244,0.0,0,0,0.381,0,1,2.0,0.25,0.0,0.25,0.0,0.571,0.0,49.0,1,0.7777777777777778,0.0,0.0,,3,48.0,4.0,0.75,2.0,0.185,2.0,2.0,47.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GregFo0,1983,CIN,7,4,0,1,3,0.43902439024390244,0.0,0,0,0.381,0,1,2.0,0.25,0.0,0.25,0.0,0.571,0.0,50.0,0,0.4375,0.0,0.0,,4,49.0,1.0,0.7777777777777778,0.0,0.0,,3.0,48.0,4.0,0.75,2.0,0.185,2.0,2.0,47.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,
0,GregFo0,1984,GNB,8,1,0,2,7,0.5102040816326531,2.0,0,1,0.5660000000000001,0,1,0.0,0.5,0.0,0.611,2.0,0.5,0.0,51.0,0,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GregFo0,1985,GNB,9,2,0,2,7,0.5102040816326531,2.0,0,1,0.5660000000000001,0,1,0.0,0.5,0.0,0.611,2.0,0.5,0.0,52.0,0,0.5,0.0,0.0,,2,51.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,GregFo0,1986,GNB,10,3,0,2,7,0.5102040816326531,2.0,0,1,0.5660000000000001,0,1,0.0,0.5,0.0,0.611,2.0,0.5,0.0,53.0,0,0.25,0.0,0.0,,3,52.0,0.0,0.5,0.0,0.0,,2.0,51.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,GregFo0,1987,GNB,11,4,0,2,7,0.5102040816326531,2.0,0,1,0.5660000000000001,0,1,0.0,0.5,0.0,0.611,2.0,0.5,0.0,54.0,0,0.35714285714285715,0.0,0.0,,4,53.0,0.0,0.25,0.0,0.0,,3.0,52.0,0.0,0.5,0.0,0.0,,2.0,51.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,
1,GrohAl0,2000,NYJ,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.75,3.0,0.563,0.0,56.0,0,0.5625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GrudJa0,2014,WAS,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.188,0.0,0.625,1.0,0.313,0.0,47.0,0,0.25,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GrudJa0,2015,WAS,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.188,0.0,0.625,1.0,0.313,0.0,48.0,1,0.5625,0.0,0.0,,2,47.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
