,fired,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,prob,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
408,0,2013,PIT,TomlMi0,41,0.0,0.5,0.0,7,7,30,5.0,0.0,0.0,-2.0,-1.0,1,1,0.0,0,1,0.0,-0.25,-0.25,0,-1,-4,0,0.13,Mike Tomlin,PIT,0.5,FFB612,C60C30,8,8,0,9.0
409,0,2013,NYG,CougTo0,67,0.0,0.438,0.0,18,10,20,8.0,0.02,0.04,-5.4,-2.0,-1,-1,0.0,0,0,-0.125,-0.125,-0.187,0,-5,0,0,0.49,Tom Coughlin,NYG,0.438,0B2265,A71930,7,9,0,9.0
410,0,2013,KAN,ReidAn0,55,1.0,0.0,0.0,15,1,6,0.0,0.27,1.249,6.1,3.5,1,1,0.27,2,0,0.0,0.0,0.0,0,0,0,0,0.0,Andy Reid,KAN,0.688,E31837,FFB612,11,5,1,7.5
411,0,2013,SDG,McCoMi1,41,2.0,0.0,1.0,1,1,2,1.0,0.0,0.0,2.7,1.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,Mike McCoy,SDG,0.563,002244,0073CF,9,7,1,7.5
412,1,2013,TEN,MuncMi0,53,0.0,0.438,0.0,3,3,-4,0.0,0.0,0.0,-0.8,0.5,-1,1,0.0,0,0,0.063,-0.125,0.063,0,0,0,0,0.22,Mike Munchak,OTI,0.438,002244,4B92DB,7,9,0,6.5
413,0,2012,SFO,HarbJi0,49,4.0,0.719,2.0,2,2,17,3.0,0.9,0.9,10.2,1.0,1,1,0.0,0,0,-0.094,0.344,0.219,1,4,4,0,0.0,Jim Harbaugh,SFO,0.719,AA0000,B3995D,11,4,1,10.0
414,1,2012,CHI,SmitLo0,54,0.0,0.625,0.0,9,9,18,3.0,0.51,0.51,6.9,0.5,-1,1,0.0,0,1,0.125,-0.063,0.187,0,-3,0,0,0.15,Lovie Smith,CHI,0.625,0B162A,C83803,10,6,0,9.5
415,1,2012,BUF,GailCh0,60,0.0,0.375,0.0,5,3,-16,0.0,0.0,0.0,-6.7,-2.0,-1,1,0.0,0,0,0.0,0.125,0.0,0,0,0,1,0.59,Chan Gailey,BUF,0.375,00338D,C60C30,6,10,0,8.0
416,0,2012,DAL,GarrJa0,46,0.0,0.5,0.0,3,3,2,0.0,0.0,0.0,0.3,-0.5,1,1,0.0,0,0,0.0,0.125,-0.188,0,0,-2,0,0.16,Jason Garrett,DAL,0.5,002244,B0B7BC,8,8,0,8.5
417,1,2012,PHI,ReidAn0,54,0.0,0.25,0.0,14,14,37,10.0,0.979,0.979,-8.9,-6.0,-1,1,0.0,0,0,-0.25,-0.375,-0.438,0,-1,-1,1,0.58,Andy Reid,PHI,0.25,004953,A5ACAF,4,12,0,10.0
418,0,2012,GNB,McCaMi0,49,2.0,0.688,1.0,7,7,36,6.0,0.36,0.36,7.3,-1.0,1,-1,0.0,0,0,-0.25,0.063,0.0,0,-3,1,0,0.12,Mike McCarthy,GNB,0.688,203731,FFB612,11,5,1,12.0
419,1,2012,JAX,MulaMi0,51,0.0,0.235,0.0,3,1,-12,0.0,0.0,0.0,-13.0,-3.5,1,1,0.0,0,0,-0.294,-0.294,0.059,0,-2,0,0,0.36,Mike Mularkey,JAX,0.125,006778,9F792C,2,14,0,5.5
420,0,2012,TAM,SchiGr0,46,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.06,Greg Schiano,TAM,0.438,D50A0A,34302B,7,9,0,6.0
421,0,2012,PIT,TomlMi0,40,0.0,0.5,0.0,6,6,30,5.0,0.0,0.0,-0.7,-2.0,1,1,0.0,0,1,-0.25,-0.25,-0.063,-1,-4,0,0,0.19,Mike Tomlin,PIT,0.5,FFB612,C60C30,8,8,0,10.0
422,0,2012,NWE,BeliBi0,60,3.0,0.75,1.0,18,13,94,17.0,2.403,2.462,12.8,0.0,1,1,0.0,0,0,-0.063,-0.125,0.125,-1,1,2,0,0.09,Bill Belichick,NWE,0.75,002244,C60C30,12,4,1,12.0
423,0,2012,STL,FishJe0,54,0.0,0.0,0.0,18,1,-1,0.0,0.0,0.295,0.4,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.08,Jeff Fisher,RAM,0.469,002244,B3995D,7,8,0,6.0
424,0,2012,BAL,HarbJo0,50,5.0,0.625,4.0,5,5,28,9.0,0.0,0.0,2.9,0.0,1,1,0.0,0,0,-0.125,-0.125,0.062,2,3,3,0,0.12,John Harbaugh,RAV,0.625,241773,9E7C0C,10,6,0,10.0
425,0,2012,MIA,PhilJo0,51,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-2.6,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.01,Joe Philbin,MIA,0.438,008E97,F58220,7,9,0,7.0
426,0,2012,HOU,KubiGa0,51,2.0,0.75,1.0,7,7,6,2.0,0.0,0.0,3.5,2.0,1,1,0.0,0,0,0.125,0.375,0.187,0,2,2,0,0.02,Gary Kubiak,HTX,0.75,03202F,A71930,12,4,1,10.0
427,0,2012,OAK,AlleDe0,40,0.0,0.0,0.0,1,1,-8,0.0,0.0,0.0,-10.8,-3.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.46,Dennis Allen,RAI,0.25,A5ACAF,000000,4,12,0,7.0
428,0,2012,MIN,FrazLe0,53,1.0,0.625,0.0,3,3,-6,0.0,0.06,0.06,3.4,4.0,1,1,0.06,4,1,0.437,0.25,-0.125,1,1,-2,0,0.0,Leslie Frazier,MIN,0.625,4F2683,FFC62F,10,6,1,6.0
429,0,2012,DEN,FoxxJo0,57,2.0,0.813,0.0,11,2,10,1.0,0.04,0.061,10.1,4.5,1,1,0.0,0,0,0.313,0.563,0.313,0,2,2,0,0.03,John Fox,DEN,0.813,002244,FB4F14,13,3,1,8.5
430,1,2012,KAN,CrenRo0,65,0.0,0.125,0.0,6,2,-11,0.0,0.0,0.0,-14.0,-6.0,1,1,0.0,0,1,-0.313,-0.5,-0.125,0,-1,0,1,0.64,Romeo Crennel,KAN,0.125,E31837,FFB612,2,14,0,8.0
431,0,2012,TEN,MuncMi0,52,0.0,0.375,0.0,2,2,-2,0.0,0.0,0.0,-10.0,-1.0,-1,1,0.0,0,0,-0.188,0.0,-0.125,0,0,0,0,0.48,Mike Munchak,OTI,0.375,002244,4B92DB,6,10,0,7.0
432,0,2012,NYJ,RyanRe0,50,0.0,0.375,0.0,4,4,4,4.0,0.0,0.0,-5.9,-2.5,1,1,0.0,0,0,-0.125,-0.313,-0.188,0,-3,-3,0,0.34,Rex Ryan,NYJ,0.375,203731,000000,6,10,0,8.5
433,0,2012,CAR,RiveRo0,50,0.0,0.438,0.0,2,2,-6,0.0,0.0,0.0,0.8,-0.5,1,1,0.0,0,1,0.063,0.313,-0.062,0,0,0,0,0.07,Ron Rivera,CAR,0.438,0085CA,BFC0BF,7,9,0,7.5
434,0,2012,WAS,ShanMi0,60,1.0,0.625,0.0,19,3,-6,0.0,0.0,0.257,3.4,3.5,1,1,0.0,0,0,0.312,0.25,0.375,1,1,1,0,0.09,Mike Shanahan,WAS,0.625,773141,FFB612,10,6,1,6.5
435,1,2012,CLE,ShurPa0,47,0.0,0.313,0.0,2,2,-14,0.0,0.0,0.0,-5.3,-0.5,1,-1,0.0,0,0,0.063,0.0,0.0,0,0,0,0,0.11,Pat Shurmur,CLE,0.313,FB4F14,22150C,5,11,0,5.5
436,1,2012,ARI,WhisKe0,50,0.0,0.313,0.0,6,6,-6,4.0,0.02,0.02,-3.2,-2.0,1,1,0.0,0,0,-0.187,0.0,-0.312,0,0,-2,0,0.36,Ken Whisenhunt,CRD,0.313,97233F,FFB612,5,11,0,7.0
437,0,2012,ATL,SmitMi0,53,3.0,0.813,1.0,5,5,32,1.0,0.49,0.49,6.4,4.0,1,1,0.0,0,0,0.188,0.0,0.25,2,1,3,0,0.01,Mike Smith,ATL,0.813,A71930,A5ACAF,13,3,1,9.0
438,0,2012,IND,PagaCh0,52,1.0,0.0,0.0,1,1,6,0.0,0.11,0.11,-4.7,5.5,1,1,0.11,2,0,0.0,0.0,0.0,0,0,0,0,0.1,Chuck Pagano,CLT,0.688,002C5F,A5ACAF,11,5,1,5.5
439,1,2012,SDG,TurnNo0,60,0.0,0.438,0.0,15,6,16,3.0,0.18,0.18,-2.3,-2.0,1,1,0.0,0,0,-0.062,-0.125,-0.375,0,0,-2,0,0.36,Norv Turner,SDG,0.438,002244,0073CF,7,9,0,9.0
440,0,2012,DET,SchwJi0,46,0.0,0.25,0.0,4,4,-20,0.0,0.0,0.0,-2.3,-5.0,1,1,0.0,0,0,-0.375,-0.125,0.125,-1,0,0,1,0.63,Jim Schwartz,DET,0.25,005A8B,B0B7BC,4,12,0,9.0
441,0,2012,CIN,LewiMa0,54,1.0,0.625,0.0,10,10,-1,0.0,0.57,0.57,2.1,2.0,1,1,0.0,0,1,0.062,0.375,0.0,0,1,0,0,0.08,Marvin Lewis,CIN,0.625,FB4F14,000000,10,6,1,8.0
442,0,2012,SEA,CarrPe0,61,2.0,0.688,1.0,7,3,2,2.0,0.1,0.1,12.2,3.5,1,1,0.1,3,0,0.25,0.25,0.375,2,0,2,0,0.02,Pete Carroll,SEA,0.688,002244,69BE28,11,5,1,7.5
443,0,2012,NYG,CougTo0,66,0.0,0.563,0.0,17,9,22,8.0,0.02,0.04,6.2,0.0,-1,-1,0.0,0,0,0.0,-0.062,0.063,-5,0,0,0,0.27,Tom Coughlin,NYG,0.563,0B2265,A71930,9,7,0,9.0
444,1,2011,JAX,DelRJa0,48,0.0,0.273,0.0,9,9,-3,1.0,0.04,0.04,-5.6,-1.5,-1,1,0.0,0,0,-0.227,-0.165,-0.04,0,0,0,1,0.53,Jack Del Rio,JAX,0.273,006778,9F792C,3,8,0,4.5
445,0,2011,CIN,LewiMa0,53,1.0,0.563,0.0,9,9,-5,0.0,0.57,0.57,0.5,3.5,1,1,0.0,0,1,0.313,-0.062,0.282,1,0,1,0,0.09,Marvin Lewis,CIN,0.563,FB4F14,000000,9,7,1,5.5
446,0,2011,SFO,HarbJi0,48,3.0,0.0,1.0,1,1,10,1.0,0.9,0.9,8.3,5.5,1,1,0.9,1,0,0.0,0.0,0.0,0,0,0,0,0.0,Jim Harbaugh,SFO,0.813,AA0000,B3995D,13,3,1,7.5
447,0,2011,BAL,HarbJo0,49,3.0,0.75,1.0,4,4,24,5.0,0.0,0.0,6.1,1.5,1,1,0.0,0,0,0.0,0.187,0.062,1,1,0,0,0.0,John Harbaugh,RAV,0.75,241773,9E7C0C,12,4,1,10.5
448,0,2011,DET,SchwJi0,45,1.0,0.625,0.0,3,3,-12,0.0,0.0,0.0,6.1,2.0,1,1,0.0,0,0,0.25,0.5,0.625,1,1,1,0,0.06,Jim Schwartz,DET,0.625,005A8B,B0B7BC,10,6,1,8.0
449,0,2011,CAR,RiveRo0,49,0.0,0.0,0.0,1,1,-4,0.0,0.0,0.0,-1.3,1.5,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.06,Ron Rivera,CAR,0.375,0085CA,BFC0BF,6,10,0,4.5
450,0,2011,NOR,PaytSe0,48,2.0,0.813,1.0,6,6,28,5.0,1.11,1.11,11.4,3.0,1,1,0.0,0,0,0.125,0.0,0.313,1,-3,2,0,0.07,Sean Payton,NOR,0.813,9F8958,000000,13,3,1,10.0
451,1,2011,OAK,JackHu0,46,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-4.9,1.5,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.08,Hue Jackson,RAI,0.5,A5ACAF,000000,8,8,0,6.5
452,0,2011,ATL,SmitMi0,52,1.0,0.625,0.0,4,4,22,0.0,0.49,0.49,3.5,0.0,1,1,0.0,0,0,-0.188,0.062,-0.063,-1,1,0,0,0.0,Mike Smith,ATL,0.625,A71930,A5ACAF,10,6,1,10.0
453,0,2011,DEN,FoxxJo0,56,2.0,0.0,1.0,10,1,0,1.0,0.04,0.061,-5.3,2.0,1,1,0.04,3,0,0.0,0.0,0.0,0,0,0,0,0.1,John Fox,DEN,0.5,002244,FB4F14,8,8,1,6.0
454,0,2011,MIN,FrazLe0,52,0.0,0.188,0.0,2,2,-10,0.0,0.0,0.0,-5.7,-4.0,1,1,0.0,0,1,-0.187,-0.562,-0.437,0,-3,-1,1,0.62,Leslie Frazier,MIN,0.188,4F2683,FFC62F,3,13,0,7.0
455,0,2011,SEA,CarrPe0,60,0.0,0.438,0.0,6,2,-4,1.0,0.0,0.0,0.8,1.0,1,1,0.0,0,0,0.0,0.125,0.188,-2,0,0,0,0.12,Pete Carroll,SEA,0.438,002244,69BE28,7,9,0,6.0
456,1,2011,IND,CaldJi0,56,0.0,0.125,0.0,3,3,4,2.0,0.14,0.14,-11.3,0.0,-1,1,0.0,0,1,-0.5,-0.75,-0.625,-1,-4,-1,1,0.62,Jim Caldwell,CLT,0.125,002C5F,A5ACAF,2,14,0,2.0
457,0,2011,GNB,McCaMi0,48,2.0,0.938,0.0,6,6,30,5.0,0.36,0.36,11.4,3.5,1,-1,0.06,2,0,0.313,0.25,0.563,-3,1,2,0,0.04,Mike McCarthy,GNB,0.938,203731,FFB612,15,1,1,11.5
458,1,2011,KAN,HaleTo0,44,0.0,0.385,0.0,3,3,-7,0.0,0.09,0.09,-8.1,-0.5,1,1,0.0,0,0,-0.24,0.135,0.26,-1,0,0,0,0.25,Todd Haley,KAN,0.385,E31837,FFB612,5,8,0,5.5
459,0,2011,NWE,BeliBi0,59,4.0,0.813,2.0,17,12,86,16.0,2.403,2.462,9.3,1.5,1,1,0.0,0,0,-0.062,0.188,0.125,2,3,4,0,0.04,Bill Belichick,NWE,0.813,002244,C60C30,13,3,1,11.5
460,0,2011,TEN,MuncMi0,51,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,-1.0,2.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.03,Mike Munchak,OTI,0.563,002244,4B92DB,9,7,0,6.5
461,1,2011,STL,SpagSt0,52,0.0,0.125,0.0,3,3,-28,0.0,0.02,0.02,-10.4,-5.5,1,-1,0.0,0,0,-0.313,0.062,0.0,0,0,0,1,0.66,Steve Spagnuolo,RAM,0.125,002244,B3995D,2,14,0,7.5
462,0,2011,NYJ,RyanRe0,49,0.0,0.5,0.0,3,3,8,4.0,0.0,0.0,0.9,-2.0,1,1,0.0,0,0,-0.188,-0.063,-0.063,-3,-3,0,0,0.09,Rex Ryan,NYJ,0.5,203731,000000,8,8,0,10.0
463,1,2011,MIA,SparTo0,50,0.0,0.308,0.0,4,4,-3,0.0,0.45,0.45,0.9,-1.5,1,-1,0.0,0,0,-0.13,-0.13,-0.38,0,0,-1,1,0.57,Tony Sparano,MIA,0.308,008E97,F58220,4,9,0,5.5
464,0,2011,WAS,ShanMi0,59,0.0,0.313,0.0,18,2,-10,0.0,0.0,0.257,-4.1,-1.0,1,1,0.0,0,0,-0.062,0.063,-0.187,0,0,0,0,0.25,Mike Shanahan,WAS,0.313,773141,FFB612,5,11,0,6.0
465,0,2011,SDG,TurnNo0,59,0.0,0.5,0.0,14,5,18,3.0,0.18,0.18,0.9,-3.0,1,1,0.0,0,0,-0.063,-0.313,0.0,0,-2,-2,0,0.23,Norv Turner,SDG,0.5,002244,0073CF,8,8,0,11.0
466,0,2011,PIT,TomlMi0,39,1.0,0.75,0.0,5,5,30,5.0,0.0,0.0,5.3,1.5,1,1,0.0,0,1,0.0,0.187,0.0,-3,1,-4,0,0.07,Mike Tomlin,PIT,0.75,FFB612,C60C30,12,4,1,10.5
467,0,2011,HOU,KubiGa0,50,2.0,0.625,1.0,6,6,-2,1.0,0.0,0.0,4.5,1.0,1,1,0.0,0,0,0.25,0.062,0.125,2,2,2,0,0.04,Gary Kubiak,HTX,0.625,03202F,A71930,10,6,1,9.0
468,0,2011,BUF,GailCh0,59,0.0,0.375,0.0,4,2,-12,0.0,0.0,0.0,-3.4,0.5,-1,1,0.0,0,0,0.125,0.0,-0.063,0,0,0,0,0.22,Chan Gailey,BUF,0.375,00338D,C60C30,6,10,0,5.5
469,0,2011,DAL,GarrJa0,45,0.0,0.5,0.0,2,2,2,0.0,0.0,0.0,1.6,-1.0,1,1,0.0,0,0,0.125,-0.188,-0.063,0,-2,0,0,0.14,Jason Garrett,DAL,0.5,002244,B0B7BC,8,8,0,9.0
470,0,2011,CLE,ShurPa0,46,0.0,0.0,0.0,1,1,-8,0.0,0.0,0.0,-5.4,-2.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.1,Pat Shurmur,CLE,0.25,FB4F14,22150C,4,12,0,6.5
471,1,2011,TAM,MorrRa0,35,0.0,0.25,0.0,3,3,-14,0.0,0.23,0.23,-10.6,-4.0,1,1,0.0,0,1,-0.375,0.062,-0.313,0,0,0,0,0.48,Raheem Morris,TAM,0.25,D50A0A,34302B,4,12,0,8.0
472,0,2011,ARI,WhisKe0,49,0.0,0.5,0.0,5,5,0,4.0,0.02,0.02,-2.2,1.0,1,1,0.0,0,0,0.187,-0.125,-0.063,0,-2,-4,0,0.19,Ken Whisenhunt,CRD,0.5,97233F,FFB612,8,8,0,7.0
473,0,2011,PHI,ReidAn0,53,0.0,0.5,0.0,13,13,45,10.0,0.979,0.979,4.7,-2.5,-1,1,0.0,0,0,-0.125,-0.188,-0.094,-1,-1,-3,0,0.18,Andy Reid,PHI,0.5,004953,A5ACAF,8,8,0,10.5
474,0,2011,CHI,SmitLo0,53,0.0,0.5,0.0,8,8,14,3.0,0.51,0.51,1.7,-0.5,1,1,0.0,0,1,-0.188,0.062,-0.063,-3,0,0,0,0.08,Lovie Smith,CHI,0.5,0B162A,C83803,8,8,0,8.5
475,0,2011,NYG,CougTo0,65,5.0,0.563,4.0,16,8,20,8.0,0.02,0.04,1.6,-0.5,-1,-1,0.0,0,0,-0.062,0.063,-0.187,5,5,3,0,0.24,Tom Coughlin,NYG,0.563,0B2265,A71930,9,7,0,9.5
476,0,2010,NYJ,RyanRe0,48,3.0,0.688,2.0,2,2,8,4.0,0.0,0.0,6.5,1.5,1,1,0.0,0,0,0.125,0.125,0.438,0,3,3,0,0.0,Rex Ryan,NYJ,0.688,203731,000000,11,5,1,9.5
477,0,2010,PHI,ReidAn0,52,1.0,0.625,0.0,12,12,45,10.0,0.979,0.979,4.2,1.5,-1,1,0.02,4,0,-0.063,0.031,0.125,0,-2,1,0,0.02,Andy Reid,PHI,0.625,004953,A5ACAF,10,6,1,8.5
478,1,2010,DAL,PhilWa0,63,0.0,0.125,0.0,11,4,12,1.0,0.04,0.04,-2.2,-4.0,1,1,0.0,0,0,-0.563,-0.438,-0.688,-2,0,-2,1,0.73,Wade Phillips,DAL,0.125,002244,B0B7BC,1,7,0,5.0
479,0,2010,KAN,HaleTo0,43,1.0,0.625,0.0,2,2,-4,0.0,0.09,0.09,-0.7,3.5,1,1,0.09,3,0,0.375,0.5,0.375,1,1,1,0,0.06,Todd Haley,KAN,0.625,E31837,FFB612,10,6,1,6.5
480,0,2010,IND,CaldJi0,55,1.0,0.625,0.0,2,2,16,2.0,0.14,0.14,2.9,-0.5,-1,1,0.0,0,1,-0.25,-0.125,-0.188,-3,0,-1,0,0.07,Jim Caldwell,CLT,0.625,002C5F,A5ACAF,10,6,1,10.5
481,0,2010,GNB,McCaMi0,47,5.0,0.625,4.0,5,5,16,5.0,0.3,0.3,10.9,0.5,1,-1,0.0,0,0,-0.063,0.25,-0.188,4,5,2,0,0.16,Mike McCarthy,GNB,0.625,203731,FFB612,10,6,0,9.5
482,0,2010,DET,SchwJi0,44,0.0,0.375,0.0,2,2,-16,0.0,0.0,0.0,1.9,1.0,1,1,0.0,0,0,0.25,0.375,-0.063,0,0,0,0,0.14,Jim Schwartz,DET,0.375,005A8B,B0B7BC,6,10,0,5.0
483,0,2010,STL,SpagSt0,51,0.0,0.438,0.0,2,2,-16,0.0,0.02,0.02,-6.7,2.5,1,-1,0.02,7,0,0.375,0.313,0.25,0,0,0,0,0.31,Steve Spagnuolo,RAM,0.438,002244,B3995D,7,9,0,4.5
484,0,2010,MIA,SparTo0,49,0.0,0.438,0.0,3,3,2,0.0,0.45,0.45,0.3,-1.5,1,-1,0.0,0,0,0.0,-0.25,0.375,0,-1,0,0,0.29,Tony Sparano,MIA,0.438,008E97,F58220,7,9,0,8.5
485,0,2010,ARI,WhisKe0,48,0.0,0.313,0.0,4,4,0,4.0,0.02,0.02,-12.7,-2.5,1,1,0.0,0,0,-0.312,-0.25,-0.187,-2,-4,0,0,0.32,Ken Whisenhunt,CRD,0.313,97233F,FFB612,5,11,0,7.5
486,1,2010,TEN,FishJe0,52,0.0,0.375,0.0,17,14,28,5.0,0.295,0.295,1.0,-2.0,-1,1,0.0,0,0,-0.125,-0.438,-0.25,0,-2,-1,0,0.28,Jeff Fisher,OTI,0.375,002244,4B92DB,6,10,0,8.0
487,1,2010,OAK,CablTo0,46,0.0,0.5,0.0,3,3,-10,0.0,0.0,0.0,0.2,2.0,1,1,0.0,0,0,0.187,0.187,0.25,0,0,0,0,0.05,Tom Cable,RAI,0.5,A5ACAF,000000,8,8,0,6.0
488,1,2010,CAR,FoxxJo0,55,0.0,0.125,0.0,9,9,2,5.0,0.021,0.021,-13.2,-5.0,1,1,0.0,0,0,-0.375,-0.625,-0.313,0,-2,0,1,0.79,John Fox,CAR,0.125,0085CA,BFC0BF,2,14,0,7.0
489,0,2010,ATL,SmitMi0,51,2.0,0.813,0.0,3,3,18,0.0,0.49,0.49,6.1,3.5,1,1,0.02,6,0,0.25,0.125,0.563,2,1,2,0,0.03,Mike Smith,ATL,0.813,A71930,A5ACAF,13,3,1,9.5
490,0,2010,JAX,DelRJa0,47,0.0,0.5,0.0,8,8,2,1.0,0.04,0.04,-4.5,1.0,-1,1,0.0,0,0,0.062,0.187,-0.188,0,0,-2,0,0.24,Jack Del Rio,JAX,0.5,006778,9F792C,8,8,0,7.0
491,0,2010,TAM,MorrRa0,34,0.0,0.625,0.0,2,2,-6,0.0,0.23,0.23,-0.6,4.0,1,1,0.23,2,1,0.437,0.062,0.062,0,0,-1,0,0.09,Raheem Morris,TAM,0.625,D50A0A,34302B,10,6,0,6.0
492,0,2010,SDG,TurnNo0,58,0.0,0.563,0.0,13,4,18,3.0,0.18,0.18,4.8,-1.5,1,1,0.0,0,0,-0.25,0.063,-0.125,-2,-2,-3,0,0.07,Norv Turner,SDG,0.563,002244,0073CF,9,7,0,10.5
493,1,2010,SFO,SingMi0,52,0.0,0.333,0.0,3,3,-4,0.0,0.0,0.0,-5.8,-3.0,-1,1,0.0,0,1,-0.167,-0.105,0.02,0,0,0,1,0.53,Mike Singletary,SFO,0.333,AA0000,B3995D,5,10,0,8.0
494,0,2010,NWE,BeliBi0,58,2.0,0.875,0.0,16,11,76,14.0,2.403,2.462,15.4,4.5,1,1,0.6,1,0,0.25,0.187,-0.125,1,2,-2,0,0.04,Bill Belichick,NWE,0.875,002244,C60C30,14,2,1,9.5
495,0,2010,CIN,LewiMa0,52,0.0,0.25,0.0,8,8,-7,0.0,0.57,0.57,-1.4,-4.0,1,1,0.0,0,1,-0.375,-0.031,-0.188,-1,0,0,0,0.42,Marvin Lewis,CIN,0.25,FB4F14,000000,4,12,0,8.0
496,1,2010,DEN,McDaJo0,34,0.0,0.25,0.0,2,2,-6,0.0,0.0,0.0,-8.9,-3.0,1,1,0.0,0,0,-0.25,-0.25,-0.188,0,0,0,0,0.44,Josh McDaniels,DEN,0.25,002244,FB4F14,3,9,0,6.0
497,0,2010,BAL,HarbJo0,48,2.0,0.75,1.0,3,3,16,4.0,0.0,0.0,6.4,2.0,1,1,0.0,0,0,0.187,0.062,0.437,0,-1,2,0,0.01,John Harbaugh,RAV,0.75,241773,9E7C0C,12,4,1,10.0
498,1,2010,MIN,ChilBr0,54,0.0,0.3,0.0,5,5,4,1.0,0.0,0.0,-1.6,-3.5,-1,1,0.0,0,0,-0.45,-0.325,-0.2,-3,-1,0,0,0.24,Brad Childress,MIN,0.3,4F2683,FFC62F,3,7,0,6.5
499,1,2010,CLE,MangEr0,39,0.0,0.313,0.0,5,2,-12,0.0,0.0,0.06,-1.5,-0.5,-1,1,0.0,0,0,0.0,0.063,-0.312,0,0,0,0,0.32,Eric Mangini,CLE,0.313,FB4F14,22150C,5,11,0,5.5
500,0,2010,NYG,CougTo0,64,0.0,0.625,0.0,15,7,18,4.0,0.02,0.04,2.1,1.0,-1,-1,0.0,0,0,0.125,-0.125,0.0,0,-2,-5,0,0.35,Tom Coughlin,NYG,0.625,0B2265,A71930,10,6,0,9.0
501,0,2010,BUF,GailCh0,58,0.0,0.0,0.0,3,1,-8,0.0,0.0,0.0,-4.6,-1.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.24,Chan Gailey,BUF,0.25,00338D,C60C30,4,12,0,5.0
502,0,2010,SEA,CarrPe0,59,2.0,0.0,1.0,5,1,-2,1.0,0.0,0.0,-9.4,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.23,Pete Carroll,SEA,0.438,002244,69BE28,7,9,1,7.0
503,0,2010,PIT,TomlMi0,38,4.0,0.75,2.0,4,4,22,5.0,0.0,0.0,10.2,3.5,1,1,0.0,0,1,0.187,0.0,0.125,4,-1,3,0,0.02,Mike Tomlin,PIT,0.75,FFB612,C60C30,12,4,1,8.5
504,0,2010,HOU,KubiGa0,49,0.0,0.375,0.0,5,5,-6,0.0,0.0,0.0,-1.8,-2.5,1,1,0.0,0,0,-0.188,-0.125,-0.125,0,0,0,0,0.37,Gary Kubiak,HTX,0.375,03202F,A71930,6,10,0,8.5
505,0,2010,CHI,SmitLo0,52,3.0,0.688,1.0,7,7,14,3.0,0.51,0.51,4.1,3.0,1,1,0.02,5,1,0.25,0.125,0.25,3,3,3,0,0.0,Lovie Smith,CHI,0.688,0B162A,C83803,11,5,1,8.0
506,0,2010,WAS,ShanMi0,58,0.0,0.0,0.0,17,1,-4,0.0,0.0,0.257,-3.8,-1.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.14,Mike Shanahan,WAS,0.375,773141,FFB612,6,10,0,7.5
507,0,2010,NOR,PaytSe0,47,1.0,0.688,0.0,5,5,18,4.0,1.11,1.11,2.3,0.5,1,1,0.0,0,0,-0.125,0.188,0.25,-4,1,1,0,0.03,Sean Payton,NOR,0.688,9F8958,000000,11,5,1,10.5
508,0,2009,DAL,PhilWa0,62,2.0,0.688,1.0,10,3,18,1.0,0.04,0.04,7.1,2.0,1,1,0.0,0,0,0.125,-0.125,0.125,2,0,1,0,0.04,Wade Phillips,DAL,0.688,002244,B0B7BC,11,5,1,9.0
509,1,2009,SEA,MoraJi1,48,0.0,0.0,0.0,4,1,-6,0.0,0.0,0.042,-9.3,-2.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.19,Jim Mora,SEA,0.313,002244,69BE28,5,11,0,7.5
510,0,2009,TEN,FishJe0,51,0.0,0.5,0.0,16,13,32,5.0,0.295,0.295,-2.8,-1.0,-1,1,0.0,0,0,-0.313,-0.125,0.0,-2,-1,0,0,0.09,Jeff Fisher,OTI,0.5,002244,4B92DB,8,8,0,9.0
